"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"504","Steelers DST","PIT","dst","9","17","108.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.4992","0.6618","12.5275","18.2042","9.1021","1.7864","1284.4987","0.8547","0.2288","0.6288","1.9459","3.6258","4.4098","3.5139","2.647","0","0","0","0","0","0","0","0","0","0"
"505","Dolphins DST","MIA","dst","11","17","108.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.7663","0.6411","13.2793","17.6877","8.8439","1.6961","1249.8784","0.8523","0.2502","0.6652","2.0088","3.6661","4.3866","3.4518","2.5713","0","0","0","0","0","0","0","0","0","0"
"506","Colts DST","IND","dst","14","17","106.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.67","0.5977","13.3362","18.9619","9.4809","1.7139","1192.0558","0.7836","0.2351","0.6427","1.982","3.6753","4.4341","3.4866","2.5442","0","0","0","0","0","0","0","0","0","0"
"507","Ravens DST","BLT","dst","10","17","105.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.1708","0.6413","12.8715","17.7059","8.8529","1.5871","1338.6367","0.8703","0.2367","0.6447","1.9762","3.6455","4.3947","3.4799","2.6223","0","0","0","0","0","0","0","0","0","0"
"508","Football Team DST","WAS","dst","14","17","104.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.5406","0.6233","13.2444","19.5574","9.7787","1.4586","1317.1599","0.9414","0.189","0.5494","1.7848","3.4879","4.4304","3.669","2.8895","0","0","0","0","0","0","0","0","0","0"
"509","Vikings DST","MIN","dst","7","17","103.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.8509","0.611","12.7366","18.4354","9.2177","1.9112","1302.1627","0.954","0.1886","0.5457","1.7711","3.4668","4.4211","3.6819","2.9247","0","0","0","0","0","0","0","0","0","0"
"510","Raiders DST","LV","dst","6","17","103.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.4037","0.6219","14.0837","16.9978","8.4989","1.9017","1234.0206","0.7885","0.1718","0.5075","1.6865","3.3876","4.4263","3.764","3.0563","0","0","0","0","0","0","0","0","0","0"
"511","Broncos DST","DEN","dst","9","17","102.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.7444","0.6272","13.2938","17.0737","8.5368","1.8875","913.688","0.8932","0.2184","0.6007","1.8771","3.5528","4.4029","3.5785","2.7696","0","0","0","0","0","0","0","0","0","0"
"512","Giants DST","NYG","dst","9","17","102.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.92","0.6474","12.6483","19.5342","9.7671","1.7293","1225.3196","0.9172","0.2066","0.5852","1.8524","3.5282","4.3889","3.5899","2.8488","0","0","0","0","0","0","0","0","0","0"
"513","Patriots DST","NE","dst","10","17","101.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.5573","0.6242","12.4111","18.1515","9.0757","1.7941","1208.0585","0.7771","0.1949","0.56","1.8026","3.4958","4.4174","3.6494","2.88","0","0","0","0","0","0","0","0","0","0"
"514","Titans DST","TEN","dst","6","17","99.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.8239","0.6228","12.3832","18.0684","9.0342","1.7038","1183.8904","0.7872","0.2282","0.6219","1.9168","3.5715","4.3688","3.5284","2.7644","0","0","0","0","0","0","0","0","0","0"
"515","Cardinals DST","ARZ","dst","13","17","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.2332","0.5897","13.0946","17.4803","8.7402","2.1231","1199.9922","0.7575","0.1734","0.5081","1.682","3.3761","4.4211","3.7734","3.0659","0","0","0","0","0","0","0","0","0","0"
"516","Chargers DST","LAC","dst","8","17","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.4461","0.5935","12.5143","17.8535","8.9268","1.9065","1129.1019","0.7752","0.17","0.5055","1.6821","3.3786","4.417","3.7659","3.081","0","0","0","0","0","0","0","0","0","0"
"517","Jets DST","NYJ","dst","10","17","97.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.6087","0.6787","13.1723","18.1733","9.0867","2.026","1440.1905","0.9067","0.1191","0.3847","1.3802","3.006","4.2839","4.0107","3.8154","0","0","0","0","0","0","0","0","0","0"
"518","Lions DST","DET","dst","6","17","95.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.2286","0.6365","12.6257","19.7689","9.8845","1.84","1203.3501","0.8287","0.1205","0.3874","1.3893","3.0268","4.3079","4.0144","3.7537","0","0","0","0","0","0","0","0","0","0"
"519","Panthers DST","CAR","dst","13","17","92.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.0593","0.6727","12.4734","17.4025","8.7012","1.7463","1306.7651","0.8128","0.1212","0.3931","1.4085","3.0475","4.2975","3.9776","3.7545","0","0","0","0","0","0","0","0","0","0"
"520","Falcons DST","ATL","dst","14","17","90.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.9915","0.6612","13.3892","17.7094","8.8547","1.9077","1413.2242","0.8029","0.0895","0.3087","1.1788","2.7397","4.1643","4.1573","4.3617","0","0","0","0","0","0","0","0","0","0"
"521","Seahawks DST","SEA","dst","11","17","89.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.0627","0.6763","12.4189","17.4192","8.7096","2.0012","1180.5233","0.7083","0.0955","0.3283","1.2387","2.8264","4.2039","4.1062","4.201","0","0","0","0","0","0","0","0","0","0"
"522","Bears DST","CHI","dst","14","17","89.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.4868","0.6679","12.0367","18.9479","9.4739","1.6274","1287.6262","0.8244","0.1172","0.3849","1.3953","3.052","4.3336","4.0104","3.7066","0","0","0","0","0","0","0","0","0","0"
"523","Jaguars DST","JAX","dst","11","17","88.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.107","0.6712","11.6127","18.3271","9.1635","1.5625","1344.1507","0.8725","0.1109","0.3683","1.3518","2.9967","4.3121","4.0435","3.8166","0","0","0","0","0","0","0","0","0","0"
"524","Texans DST","HST","dst","6","17","88.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.6049","0.6711","11.5241","19.497","9.7485","1.7959","1328.0784","0.8294","0.0902","0.3119","1.1991","2.8024","4.2547","4.1926","4.1491","0","0","0","0","0","0","0","0","0","0"
