"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"275","Ke'Shawn Vaughn","TB","rb","11","17","33.1","0","0","0","0","0","0","0","31.5633","142.3362","1.096","7.2055","5.9348","47.2886","0.2878","0.3364","0.1682","0.0414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","James Washington","DAL","wr","9","17","79.9","0","0","0","0","0","0","0","2.6154","14.5089","0.0996","43.4037","27.3352","347.1267","2.6473","0.3596","0.1798","0.0451","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Dare Ogunbowale","HST","rb","6","17","32.7","0","0","0","0","0","0","0","29.4956","110.6401","0.7148","11.9135","9.3124","68.6072","0.3012","1.4178","0.7089","0.0339","1328.0784","0.8425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Terrace Marshall Jr.","CAR","wr","13","17","79.6","0","0","0","0","0","0","0","0.7906","4.9005","0.0268","46.3001","30.1181","369.0462","1.9555","0.2854","0.1427","0.1431","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Justice Hill","BLT","rb","10","17","32.2","0","0","0","0","0","0","0","41.1309","179.3849","1.3274","4.1388","3.3651","23.4315","0.1152","0.302","0.151","0.0233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Marcus Mariota","ATL","qb","14","17","218.9","0","249.3856","403.9044","3004.0595","14.1163","9.8456","35.9597","71.6257","355.9836","3.198","0","0","0","0","8.7861","4.393","0.8541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","D'Onta Foreman","CAR","rb","13","17","31.4","0","0","0","0","0","0","0","36.3677","158.5668","0.9378","6.0631","4.9639","38.753","0.2062","0.3621","0.1811","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Jerick McKinnon","KC","rb","8","17","31","0","0","0","0","0","0","0","36.2559","147.9217","1.1577","5.4827","4.4966","34.7489","0.2301","0.288","0.144","0.0181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","Tre' McKitty","LAC","te","8","17","39.3","0","0","0","0","0","0","0","0","0","0","20.7453","15.338","164.6977","1.2541","0.1792","0.0896","0.046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Blake Bell","KC","te","8","17","38.8","0","0","0","0","0","0","0","0","0","0","20.1032","15.4408","156.0966","1.2849","0.1749","0.0875","0.0453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Adam Trautman","NO","te","14","17","38.3","0","0","0","0","0","0","0","0","0","0","22.3399","16.1658","162.2646","0.9798","0.2168","0.1084","0.0781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Trey McBride","ARZ","te","13","17","37.2","0","0","0","0","0","0","0","0","0","0","19.8969","14.4186","159.3632","1.1414","0.1708","0.0854","0.064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Ryan Griffin","CHI","te","14","17","36.9","0","0","0","0","0","0","0","0","0","0","22.4256","16.6216","146.7166","0.9335","0.2268","0.1134","0.0578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Dontrell Hilliard","TEN","rb","6","17","27.3","0","0","0","0","0","0","0","7.0657","32.9183","0.217","15.4016","12.8206","82.598","0.3876","1.3764","0.6882","0.0093","1183.8904","0.7841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Cedrick Wilson","MIA","wr","11","17","73.7","0","0","0","0","0","0","0","0","0","0","41.25","27.9688","335.9621","2.0195","0.3815","0.1907","0.1279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","DeeJay Dallas","SEA","rb","11","17","26.3","0","0","0","0","0","0","0","19.9058","82.841","0.6612","9.0773","7.3769","54.654","0.2451","0.6947","0.3474","0.0197","901.6468","0.4538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","JaMycal Hasty","SF","rb","9","17","26.1","0","0","0","0","0","0","0","31.3964","133.4052","1.0514","4.3938","3.5585","28.0292","0.1357","1.4452","0.7226","0.0222","1034.7765","0.7869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Tevin Coleman","NYJ","rb","10","17","25.7","0","0","0","0","0","0","0","36.9956","158.6898","0.8889","3.1038","2.5308","16.0467","0.0681","0.2181","0.109","0.0257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Jalen Reagor","PHI","wr","7","17","72.1","0","0","0","0","0","0","0","2.0849","12.1735","0.071","46.9504","30.4457","301.5165","1.7158","1.2246","0.6123","0.0898","840.2826","0.6785","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Miller Forristall","CLV","te","9","17","32.9","0","0","0","0","0","0","0","0","0","0","18.8203","13.454","143.82","0.8458","0.1594","0.0797","0.0518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Ronald Jones","KC","rb","8","17","23.1","0","0","0","0","0","0","0","27.3848","117.614","1.1046","3.0459","2.4919","17.4413","0.0915","0.2193","0.1097","0.0068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Braxton Berrios","NYJ","wr","10","17","70","0","0","0","0","0","0","0","6.7951","37.4223","0.2427","43.9702","31.7613","261.8237","1.2404","1.5091","0.7546","0.0841","1440.1905","0.9146","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Eno Benjamin","ARZ","rb","13","17","22.8","0","0","0","0","0","0","0","16.9816","67.5847","0.4837","8.0264","6.6264","50.3935","0.258","0.1746","0.0873","0.0203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","Tyler Badie","BLT","rb","10","17","22.5","0","0","0","0","0","0","0","9.8795","43.1228","0.3426","10.1946","8.2156","62.0175","0.2925","0.1521","0.0761","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Antoine Wesley","ARZ","wr","13","17","69.2","0","0","0","0","0","0","0","0","0","0","37.5298","25.2462","310.8572","2.1382","0.2327","0.1164","0.0702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Derrick Gore","KC","rb","8","17","20.7","0","0","0","0","0","0","0","24.2992","107.4139","0.9529","2.4367","1.9954","17.0684","0.0937","0.1645","0.0822","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Velus Jones Jr.","CHI","wr","14","17","67.4","0","0","0","0","0","0","0","0.7812","5.0071","0.0278","41.2835","27.3381","296.4325","1.6251","0.2753","0.1376","0.0699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Adam Shaheen","MIA","te","11","17","29.5","0","0","0","0","0","0","0","0","0","0","16.6146","12.0098","124.0273","0.8407","0.1318","0.0659","0.0453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Myles Gaskin","MIA","rb","11","17","19.7","0","0","0","0","0","0","0","28.4272","114.6735","0.7838","2.2917","1.8671","13.4352","0.0839","0.3085","0.1542","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Chris Manhertz","JAX","te","11","17","29.1","0","0","0","0","0","0","0","0","0","0","16.7862","12.2084","123.2046","0.7582","0.1394","0.0697","0.0506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Laquon Treadwell","JAX","wr","11","17","66.4","0","0","0","0","0","0","0","1.1246","5.7839","0.0414","36.3701","24.7718","296.2691","1.8584","0.2318","0.1159","0.0655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Josiah Deguara","GB","te","14","17","28.4","0","0","0","0","0","0","0","0","0","0","14.7491","11.0609","116.1556","0.9505","0.1216","0.0608","0.0577","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Ross Dwelley","SF","te","9","17","27.7","0","0","0","0","0","0","0","0","0","0","14.1579","10.3464","118.2296","0.9128","0.1172","0.0586","0.0365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Craig Reynolds","DET","rb","6","17","18.1","0","0","0","0","0","0","0","23.4136","102.2336","0.5843","2.736","2.2391","16.264","0.0843","0.1628","0.0814","0.0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Miles Boykin","PIT","wr","9","17","65.2","0","0","0","0","0","0","0","0.7736","4.4693","0.0296","37.5441","23.638","296.7193","1.8815","0.2217","0.1109","0.0523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Bennett Skowronek","LA","wr","7","17","64.4","0","0","0","0","0","0","0","0","0","0","34.2959","23.1333","291.7635","2.0211","0.2133","0.1066","0.0562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Jauan Jennings","SF","wr","9","17","64.1","0","0","0","0","0","0","0","0.4617","2.7645","0.0179","35.6388","23.5875","278.9796","2.0373","0.2851","0.1425","0.0529","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Drew Sample","CIN","te","10","17","26.1","0","0","0","0","0","0","0","0","0","0","14.3495","11.2719","95.9879","0.8686","0.1467","0.0734","0.053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Jake Funk","LA","rb","7","17","16.4","0","0","0","0","0","0","0","12.943","55.3347","0.4454","4.8135","3.997","31.1234","0.1933","0.1276","0.0638","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Marquez Callaway","NO","wr","14","17","62.5","0","0","0","0","0","0","0","0","0","0","34.2891","21.3297","302.7367","1.8131","0.1668","0.0834","0.0613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Jack Stoll","PHI","te","7","17","24.5","0","0","0","0","0","0","0","0","0","0","13.9303","10.0832","103.4143","0.683","0.1183","0.0591","0.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Tony Jones Jr.","NO","rb","14","17","14.8","0","0","0","0","0","0","0","20.6012","80.9127","0.5804","2.0781","1.6769","12.4686","0.061","0.1418","0.0709","0.0212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Phillip Dorsett","HST","wr","6","17","61.9","0","0","0","0","0","0","0","0.3554","1.7237","0.0124","36.8752","22.8736","288.9793","1.6399","0.2209","0.1104","0.0737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Brandon Bolden","LV","rb","6","17","14.5","0","0","0","0","0","0","0","19.8772","81.8684","0.4028","2.3384","1.9296","14.7779","0.0725","0.1782","0.0891","0.0643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Mike Boone","DEN","rb","9","17","13.9","0","0","0","0","0","0","0","8.3814","36.5344","0.2991","5.2166","4.2583","31.6505","0.1793","0.0986","0.0493","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","Tylan Wallace","BLT","wr","10","17","60.9","0","0","0","0","0","0","0","0","0","0","35.6331","22.3328","287.6861","1.6439","0.2159","0.1079","0.0405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Ryquell Armstead","JAX","rb","11","17","13.1","0","0","0","0","0","0","0","17.6194","73.7921","0.4724","2.2382","1.826","13.0883","0.0624","1.3087","0.6543","0.0159","1293.3261","0.795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","Johnny Mundt","MIN","te","7","17","22.5","0","0","0","0","0","0","0","0","0","0","12.0482","8.9992","95.379","0.667","0.1058","0.0529","0.0207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Larry Rountree III","LAC","rb","8","17","12.9","0","0","0","0","0","0","0","16.626","66.738","0.5304","1.8305","1.5186","11.7407","0.0596","0.1183","0.0591","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Tyrion Davis-Price","SF","rb","9","17","12.6","0","0","0","0","0","0","0","20.3153","86.5396","0.6664","0","0","0","0","0.1355","0.0677","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Cody Hollister","TEN","wr","6","17","59.6","0","0","0","0","0","0","0","0.471","2.5222","0.0176","33.3702","22.3862","268.1923","1.6845","0.2199","0.1099","0.035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Darrynton Evans","CHI","rb","14","17","12.4","0","0","0","0","0","0","0","12.4987","52.3003","0.3858","3.058","2.4633","18.3233","0.0906","0.1061","0.0531","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Jeremy Ruckert","NYJ","te","10","17","21.5","0","0","0","0","0","0","0","0","0","0","12.4151","8.7342","95.0412","0.5348","0.1035","0.0517","0.0372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Taiwan Jones","BUF","rb","7","17","11.4","0","0","0","0","0","0","0","18.5847","73.0377","0.6789","0","0","0","0","0.1239","0.062","0.0202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Kene Nwangwu","MIN","rb","7","17","11.1","0","0","0","0","0","0","0","11.2042","49.6126","0.3342","2.7382","2.2751","16.3169","0.0867","0.6096","0.3048","0.006","1028.3669","0.653","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Ty Johnson","NYJ","rb","10","17","10.9","0","0","0","0","0","0","0","15.8553","63.1314","0.4962","1.0346","0.8207","6.1796","0.0316","0.1246","0.0623","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Trey Sermon","SF","rb","9","17","10.7","0","0","0","0","0","0","0","17.0833","73.1747","0.5712","0","0","0","0","0.1046","0.0523","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","Antony Auclair","HST","te","6","17","20.1","0","0","0","0","0","0","0","0","0","0","11.3462","8.2899","86.3698","0.5238","0.097","0.0485","0.0407","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Quez Watkins","PHI","wr","7","17","57.7","0","0","0","0","0","0","0","0.834","4.993","0.0314","31.9882","21.2638","268.713","1.468","0.1891","0.0946","0.0573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Eric Tomlinson","DEN","te","9","17","19.9","0","0","0","0","0","0","0","0","0","0","10.9548","7.9664","83.3029","0.6009","0.094","0.047","0.0329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Kylin Hill","GB","rb","14","17","10.2","0","0","0","0","0","0","0","13.8841","58.3056","0.433","1.1345","0.9427","7.4411","0.04","0.2926","0.1463","0.0158","344.0193","0.197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Luke Farrell","JAX","te","11","17","19.4","0","0","0","0","0","0","0","0","0","0","11.1908","7.9725","84.4853","0.4953","0.1191","0.0596","0.0336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","Ameer Abdullah","LV","rb","6","17","9","0","0","0","0","0","0","0","17.0376","65.9963","0.3235","0.5846","0.4868","3.5984","0.0234","1.1889","0.5945","0.0159","1157.3845","0.7466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Trestan Ebner","CHI","rb","14","17","8","0","0","0","0","0","0","0","7.8117","33.6333","0.2366","2.0387","1.6421","12.442","0.0574","0.0693","0.0347","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Mack Hollins","LV","wr","6","17","55.1","0","0","0","0","0","0","0","0","0","0","29.23","18.5631","261.4609","1.7271","0.1607","0.0803","0.0588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Rico Dowdle","DAL","rb","9","17","7.9","0","0","0","0","0","0","0","9.5897","40.8659","0.3121","1.2057","0.9943","7.6622","0.04","0.0739","0.0369","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Jordan Wilkins","TEN","rb","6","17","7.8","0","0","0","0","0","0","0","5.1815","22.0873","0.1263","3.0803","2.5825","17.8765","0.0834","0.0546","0.0273","0.0084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Jerome Ford","CLV","rb","9","17","7.8","0","0","0","0","0","0","0","8.2875","36.7905","0.2822","1.526","1.2379","9.491","0.041","0.0683","0.0341","0.0072","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Charlie Woerner","SF","te","9","17","17","0","0","0","0","0","0","0","0","0","0","9.2758","6.6693","72.0658","0.5162","0.0774","0.0387","0.0241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Travis Homer","SEA","rb","11","17","7.3","0","0","0","0","0","0","0","6.6353","27.8676","0.1749","2.1358","1.7055","14.0059","0.0686","0.0566","0.0283","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Anthony McFarland Jr.","PIT","rb","9","17","7.3","0","0","0","0","0","0","0","4.6418","19.214","0.1389","2.888","2.3005","17.8032","0.0809","0.052","0.026","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Gary Brightwell","NYG","rb","9","17","6.9","0","0","0","0","0","0","0","5.212","22.7418","0.1812","2.1659","1.7629","13.4781","0.0768","0.0532","0.0266","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","James O'Shaughnessy","CHI","te","14","17","15.4","0","0","0","0","0","0","0","0","0","0","9.1741","6.4421","66.5734","0.3713","0.0678","0.0339","0.037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Josh Oliver","BLT","te","10","17","15.4","0","0","0","0","0","0","0","0","0","0","8.9083","6.3797","65.6051","0.41","0.0915","0.0457","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Mitchell Trubisky","PIT","qb","9","17","191.9","0","254.1783","399.6795","2643.9643","15.076","8.9904","26.0078","59.0509","212.3165","2.668","0","0","0","0","7.5646","3.7823","0.6888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Tyler Allgeier","ATL","rb","14","17","4.5","0","0","0","0","0","0","0","3.0166","13.3871","0.0958","1.6631","1.3467","10.067","0.0409","0.0343","0.0171","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","KhaDarel Hodge","ATL","wr","14","17","51.6","0","0","0","0","0","0","0","0","0","0","30.4903","18.55","256.1485","1.2152","0.1699","0.085","0.1073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Stephen Sullivan","CAR","te","13","17","13.7","0","0","0","0","0","0","0","0","0","0","7.7167","5.5291","59.5818","0.3616","0.0655","0.0328","0.0198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Jonathan Ward","ARZ","rb","13","17","3.5","0","0","0","0","0","0","0","4.4476","17.9509","0.1268","0.5733","0.4711","3.6096","0.0185","0.0341","0.017","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Dyami Brown","WAS","wr","14","17","50.5","0","0","0","0","0","0","0","2.0208","12.4401","0.0787","27.3921","16.4778","241.058","1.4644","1.3621","0.6811","0.0517","1317.1599","0.9434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Josh Adams","NO","rb","14","17","3.2","0","0","0","0","0","0","0","5.1503","22.0516","0.1603","0","0","0","0","0.0327","0.0163","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
