"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"221","Jameis Winston","NO","qb","14","17","256.3","0","344.7003","529.4281","3749.6683","22.9373","16.1594","42.7209","70.5736","235.4689","1.5465","0","0","0","0","9.0859","4.543","1.1962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Kylen Granson","IND","te","14","17","49.8","0","0","0","0","0","0","0","0","0","0","33.7629","24.0162","271.1786","1.7545","0.276","0.138","0.1198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Nick Westbrook-Ikhine","TEN","wr","6","17","85.6","0","0","0","0","0","0","0","0.9436","5.6868","0.0337","54.3917","37.7061","468.4349","3.1853","0.4488","0.2244","0.1203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Greg Dulcich","DEN","te","9","17","49.5","0","0","0","0","0","0","0","0","0","0","32.5462","23.04","270.2737","1.8172","0.273","0.1365","0.1077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Zach Gentry","PIT","te","9","17","49.1","0","0","0","0","0","0","0","0","0","0","36.2741","26.9616","253.6183","1.693","0.3073","0.1537","0.1053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Pharaoh Brown","HST","te","6","17","48.4","0","0","0","0","0","0","0","0","0","0","34.5775","26.171","255.5134","1.6101","0.3507","0.1753","0.1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Equanimeous St. Brown","CHI","wr","14","17","84.3","0","0","0","0","0","0","0","0.7789","4.3835","0.0263","59.3354","37.2393","477.1015","2.889","0.3464","0.1732","0.101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Keaontay Ingram","ARZ","rb","13","17","42.5","0","0","0","0","0","0","0","49.4853","197.5975","1.3858","12.0485","9.8346","74.0482","0.3623","0.4332","0.2166","0.0559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Tommy Tremble","CAR","te","13","17","46.5","0","0","0","0","0","0","0","0.7804","4.8609","0.039","33.2116","23.5513","248.7041","1.4935","0.2714","0.1357","0.1491","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","Benny Snell Jr.","PIT","rb","9","17","41.3","0","0","0","0","0","0","0","36.3251","133.5399","1.1764","20.4773","16.9739","102.9059","0.3776","0.4862","0.2431","0.0356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","Phillip Lindsay","IND","rb","14","17","39.5","0","0","0","0","0","0","0","45.9512","175.7718","1.6027","9.9628","8.0718","58.2928","0.4113","0.2706","0.1353","0.0372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Jalen Guyton","LAC","wr","8","17","79","0","0","0","0","0","0","0","7.2316","41.0316","0.2294","45.0696","27.7298","436.4436","2.6818","0.3691","0.1845","0.0546","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Matt Breida","NYG","rb","9","17","37.7","0","0","0","0","0","0","0","43.4344","180.5943","1.1802","9.7576","7.8706","60.5866","0.4672","0.5801","0.29","0.0256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","John Bates","WAS","te","14","17","42.6","0","0","0","0","0","0","0","0","0","0","27.97","20.7024","219.3376","1.7089","0.2355","0.1177","0.1012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Jelani Woods","IND","te","14","17","42.4","0","0","0","0","0","0","0","0","0","0","28.7815","20.5898","229.722","1.5007","0.244","0.122","0.1059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Tyler Allgeier","ATL","rb","14","17","37.3","0","0","0","0","0","0","0","38.5662","159.3253","0.9538","13.4932","11.0022","82.1341","0.3311","0.3727","0.1863","0.049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Curtis Samuel","WAS","wr","14","17","77.7","0","0","0","0","0","0","0","0.8103","4.3888","0.0563","53.7023","38.9176","398.7913","2.9368","0.404","0.202","0.1058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Derrick Gore","KC","rb","8","17","36.6","0","0","0","0","0","0","0","42.5309","185.2595","1.6085","6.644","5.3465","44.1495","0.2474","0.3068","0.1534","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","O.J. Howard","BUF","te","7","17","41.5","0","0","0","0","0","0","0","0","0","0","27.6394","19.4887","222.7022","1.5734","0.2147","0.1074","0.0851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Dan Arnold","JAX","te","11","17","41.5","0","0","0","0","0","0","0","0","0","0","28.718","19.4391","241.0476","1.2665","0.3668","0.1834","0.1358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"241","Dez Fitzpatrick","TEN","wr","6","17","77.5","0","0","0","0","0","0","0","0.9436","5.9852","0.0344","47.6575","30.7257","443.2268","2.8403","0.3066","0.1533","0.0532","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"242","Ricky Seals-Jones","NYG","te","9","17","41.2","0","0","0","0","0","0","0","0","0","0","30.3569","20.9316","208.8059","1.6481","0.2247","0.1123","0.0563","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"243","Zack Moss","BUF","rb","7","17","35.4","0","0","0","0","0","0","0","44.2691","180.5474","1.5339","6.6094","5.338","41.5228","0.2294","0.2617","0.1308","0.0268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"244","Kendrick Bourne","NE","wr","10","17","75.4","0","0","0","0","0","0","0","0.4554","2.5745","0.0144","44.3257","31.5269","430.3165","2.6924","0.3156","0.1578","0.1324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"245","Kalif Raymond","DET","wr","6","17","75.2","0","0","0","0","0","0","0","1.6404","7.5002","0.0532","47.7648","33.3986","422.5476","2.6124","1.35","0.675","0.0822","1204.1113","0.8353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246","D'Wayne Eskridge","SEA","wr","11","17","75.1","0","0","0","0","0","0","0","1.4752","9.3923","0.0482","51.827","34.0944","425.5703","2.3798","0.336","0.168","0.1014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"247","Freddie Swain","SEA","wr","11","17","74.9","0","0","0","0","0","0","0","5.5321","32.9414","0.172","50.173","34.9196","400.6101","2.2133","0.898","0.449","0.102","246.4553","0.2284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"248","Tyler Conklin","NYJ","te","10","17","38.7","0","0","0","0","0","0","0","0","0","0","28.2458","20.9939","201.3339","1.35","0.3116","0.1558","0.0792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"249","Damiere Byrd","ATL","wr","14","17","74.7","0","0","0","0","0","0","0","3.0248","13.1626","0.0865","49.4751","33.8469","417.1924","2.3806","1.0217","0.5108","0.2014","263.6998","0.2459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"250","Jarvis Landry","NO","wr","14","17","74.4","0","0","0","0","0","0","0","0","0","0","53.3023","38.0531","409.0787","2.4213","0.4523","0.2262","0.0976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"251","Hassan Haskins","TEN","rb","6","17","33.2","0","0","0","0","0","0","0","43.4066","179.4792","1.2738","6.2162","5.0747","39.4012","0.2166","0.3427","0.1714","0.0246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"252","David Bell","CLV","wr","9","17","74.1","0","0","0","0","0","0","0","0.8764","5.8373","0.0348","48.922","32.4549","411.415","2.658","0.3262","0.1631","0.1004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253","D'Ernest Johnson","CLV","rb","9","17","32.9","0","0","0","0","0","0","0","18.404","87.2058","0.6266","17.5089","14.2084","106.7522","0.4576","0.3013","0.1506","0.0267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"254","Jaret Patterson","WAS","rb","14","17","32.7","0","0","0","0","0","0","0","39.2985","161.7383","1.4311","6.7128","5.4841","40.1681","0.2178","0.3671","0.1835","0.0402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"255","Parris Campbell","IND","wr","14","17","73.7","0","0","0","0","0","0","0","5.2516","30.0244","0.2004","46.4931","28.9273","390.5358","2.6598","0.3277","0.1638","0.1029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"256","Kendall Blanton","LA","te","7","17","37.1","0","0","0","0","0","0","0","0","0","0","25.1502","18.5231","187.0318","1.5229","0.2663","0.1332","0.0716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"257","Dare Ogunbowale","HST","rb","6","17","32","0","0","0","0","0","0","0","36.8312","135.8142","1.0874","10.77","8.5837","66.0572","0.2705","1.4376","0.7188","0.0439","1337.6665","0.8714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"258","Foster Moreau","LV","te","6","17","36.7","0","0","0","0","0","0","0","0","0","0","23.2041","15.8942","197.7227","1.4896","0.217","0.1085","0.0922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"259","Miles Boykin","PIT","wr","9","17","72.6","0","0","0","0","0","0","0","0.7729","4.4115","0.0301","49.1455","31.7653","401.1419","2.6574","0.2947","0.1474","0.0799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"260","Cade Otton","TB","te","11","17","35.4","0","0","0","0","0","0","0","0","0","0","22.2728","16.7015","176.9193","1.5398","0.1979","0.0989","0.1185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261","Laviska Shenault Jr.","JAX","wr","11","17","71.3","0","0","0","0","0","0","0","11.5815","67.1485","0.3341","46.1741","33.4865","344.7332","1.904","0.4325","0.2163","0.0936","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"262","Kyle Juszczyk","SF","rb","9","17","29.9","0","0","0","0","0","0","0","11.0086","43.99","0.5191","14.3413","10.9589","117.5436","0.8698","0.2148","0.1074","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"263","Jordan Akins","NYG","te","9","17","34.7","0","0","0","0","0","0","0","0","0","0","24.936","18.0227","194.8898","1.0453","0.2335","0.1168","0.0462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"264","Ke'Shawn Vaughn","TB","rb","11","17","29.4","0","0","0","0","0","0","0","31.2617","136.5684","1.0838","7.2059","5.8478","46.1199","0.2918","0.3327","0.1663","0.044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Ian Thomas","CAR","te","13","17","34.2","0","0","0","0","0","0","0","0","0","0","27.3192","19.9004","177.1193","1.0861","0.2688","0.1344","0.0721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Wan'Dale Robinson","NYG","wr","9","17","70.1","0","0","0","0","0","0","0","2.3909","15.8789","0.1044","48.2458","32.3467","371.9825","2.429","0.3434","0.1717","0.0661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Tyquan Thornton","NE","wr","10","17","70","0","0","0","0","0","0","0","0.9107","6.0667","0.0369","45.8902","29.4769","390.3978","2.56","0.2976","0.1488","0.0786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","D'Onta Foreman","CAR","rb","13","17","28.5","0","0","0","0","0","0","0","35.8967","155.3558","1.0104","5.8924","4.7762","35.1641","0.1886","0.3562","0.1781","0.0233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Marcus Mariota","ATL","qb","14","17","238.5","0","259.7823","408.8762","3164.6919","16.7297","9.2648","33.8694","74.4865","356.2558","3.5098","0","0","0","0","8.8592","4.4296","1.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","Joshua Kelley","LAC","rb","8","17","26.6","0","0","0","0","0","0","0","33.3457","127.2356","1.0256","6.6995","5.495","40.7093","0.1836","0.4112","0.2056","0.0181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Tevin Coleman","NYJ","rb","10","17","26.4","0","0","0","0","0","0","0","37.0475","156.0729","1.2468","3.1384","2.5762","16.8491","0.071","0.2188","0.1094","0.0291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","Tre' McKitty","LAC","te","8","17","30.7","0","0","0","0","0","0","0","0","0","0","20.7077","15.35","160.106","1.1667","0.1793","0.0897","0.0478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","Rashard Higgins","CAR","wr","13","17","66.7","0","0","0","0","0","0","0","0.7804","3.702","0.0254","43.3894","26.7937","391.6722","2.2878","0.4691","0.2345","0.0575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","Justice Hill","BLT","rb","10","17","25.4","0","0","0","0","0","0","0","34.4185","148.8691","1.1828","2.9978","2.4454","17.3551","0.0877","0.249","0.1245","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","Trey McBride","ARZ","te","13","17","30","0","0","0","0","0","0","0","0","0","0","19.9111","14.5898","157.0128","1.1529","0.1729","0.0864","0.0694","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","Olamide Zaccheaus","ATL","wr","14","17","65.9","0","0","0","0","0","0","0","0","0","0","45.5396","27.7216","384.9931","2.2501","0.2313","0.1156","0.0775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Blake Bell","KC","te","8","17","29.9","0","0","0","0","0","0","0","0","0","0","19.932","15.1425","154.0557","1.1499","0.1715","0.0858","0.0447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","JaMycal Hasty","SF","rb","9","17","24.8","0","0","0","0","0","0","0","31.191","133.1318","1.1233","4.4507","3.5768","28.5415","0.1355","1.4271","0.7136","0.0241","1040.8183","0.817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Bryan Edwards","ATL","wr","14","17","65.5","0","0","0","0","0","0","0","0","0","0","41.6041","26.4878","395.2165","2.1296","0.3052","0.1526","0.0723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Demarcus Robinson","LV","wr","6","17","65.2","0","0","0","0","0","0","0","0","0","0","46.4083","31.3353","339.2447","2.5941","0.3291","0.1646","0.1054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","Josh Palmer","LAC","wr","8","17","65.2","0","0","0","0","0","0","0","0","0","0","43.2425","28.7216","363.7224","2.415","0.2558","0.1279","0.0548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Ryan Griffin","CHI","te","14","17","28.8","0","0","0","0","0","0","0","0","0","0","22.9014","16.6351","142.7936","1.0339","0.227","0.1135","0.0661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","James Washington","DAL","wr","9","17","64.8","0","0","0","0","0","0","0","2.5946","13.8867","0.0922","43.524","27.4558","344.5677","2.4623","0.3608","0.1804","0.048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Miller Forristall","CLV","te","9","17","28.3","0","0","0","0","0","0","0","0","0","0","19.0539","13.995","146.3718","1.1064","0.1658","0.0829","0.0646","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","DeeJay Dallas","SEA","rb","11","17","23.2","0","0","0","0","0","0","0","19.9156","82.5415","0.668","9.373","7.6135","58.2288","0.2619","0.7059","0.3529","0.0221","916.6144","0.4509","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Josh Oliver","BLT","te","10","17","28.1","0","0","0","0","0","0","0","0","0","0","19.4856","14.2011","146.2121","1.0726","0.2036","0.1018","0.0456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Dezmon Patmon","IND","wr","14","17","63.9","0","0","0","0","0","0","0","1.3129","7.9135","0.0546","43.1722","28.4946","345.2346","2.3208","0.2907","0.1454","0.0985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Chris Conley","HST","wr","6","17","63.3","0","0","0","0","0","0","0","0.3541","1.6678","0.0116","45.9143","29.7705","356.2228","2.0903","0.4305","0.2152","0.0922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Terrace Marshall Jr.","CAR","wr","13","17","63","0","0","0","0","0","0","0","0.7804","4.9358","0.0284","44.9964","29.3082","357.2771","1.9641","0.2779","0.1389","0.1575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Dontrell Hilliard","TEN","rb","6","17","21.8","0","0","0","0","0","0","0","7.0772","34.2834","0.2422","15.5405","12.8566","87.9207","0.3855","1.3582","0.6791","0.0102","1178.5286","0.7799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Cedrick Wilson","MIA","wr","11","17","62.8","0","0","0","0","0","0","0","0","0","0","42.0868","29.0011","348.6272","2.2174","0.3955","0.1978","0.1487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Velus Jones Jr.","CHI","wr","14","17","61.7","0","0","0","0","0","0","0","0.7789","5.173","0.0316","44.2413","30.254","335.5497","2.0506","0.3036","0.1518","0.0883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Tylan Wallace","BLT","wr","10","17","61.1","0","0","0","0","0","0","0","0","0","0","40.9696","26.6198","344.6973","2.2163","0.2573","0.1286","0.0573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Jalen Reagor","PHI","wr","7","17","60.8","0","0","0","0","0","0","0","2.0737","12.032","0.0741","47.2324","31.2429","318.0437","2.0139","1.2097","0.6048","0.1024","838.7068","0.7184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Sam Darnold","CAR","qb","13","17","230.4","0","295.8328","480.5866","3245.3269","17.5407","13.9118","39.9647","60.2358","278.4976","3.1966","0","0","0","0","9.4556","4.7278","1.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Adam Shaheen","MIA","te","11","17","24.3","0","0","0","0","0","0","0","0","0","0","16.7194","12.1765","124.788","0.9544","0.1336","0.0668","0.0515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","Eno Benjamin","ARZ","rb","13","17","19.2","0","0","0","0","0","0","0","16.8974","65.6868","0.5053","8.0323","6.5639","49.2171","0.2449","0.1734","0.0867","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","Myles Gaskin","MIA","rb","11","17","18.8","0","0","0","0","0","0","0","28.3729","111.1299","0.8389","2.3061","1.8762","13.7072","0.0879","0.308","0.154","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Chris Manhertz","JAX","te","11","17","23.2","0","0","0","0","0","0","0","0","0","0","16.8929","12.0538","122.6827","0.8109","0.1377","0.0688","0.0562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Craig Reynolds","DET","rb","6","17","18","0","0","0","0","0","0","0","23.3762","103.1346","0.7481","2.7451","2.2422","16.4195","0.0835","0.1626","0.0813","0.0192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Ross Dwelley","SF","te","9","17","22.9","0","0","0","0","0","0","0","0","0","0","14.3413","10.5148","119.5924","0.937","0.1191","0.0596","0.0403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
