"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"275","Tevin Coleman","NYJ","rb","10","17","27.7","0","0","0","0","0","0","0","37.0475","156.0729","1.2499","3.1384","2.5762","16.8491","0.0712","0.2188","0.1094","0.0291","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","JaMycal Hasty","SF","rb","9","17","26.7","0","0","0","0","0","0","0","31.191","133.1318","1.1332","4.4507","3.5768","28.5415","0.1368","1.4271","0.7136","0.0241","1040.8183","0.8246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","DeeJay Dallas","SEA","rb","11","17","26.7","0","0","0","0","0","0","0","19.9156","82.5415","0.6871","9.1248","7.412","56.6873","0.2622","0.7032","0.3516","0.0222","916.6144","0.4638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Justice Hill","BLT","rb","10","17","26.6","0","0","0","0","0","0","0","34.4185","148.8691","1.1849","2.9978","2.4454","17.3551","0.0878","0.249","0.1245","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Chris Moore","HST","wr","6","17","84.3","0","0","0","0","0","0","0","0.3541","1.5502","0.0104","48.1817","34.6353","361.4649","2.1992","0.3276","0.1638","0.1251","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Ronald Jones","KC","rb","8","17","23.3","0","0","0","0","0","0","0","27.2044","116.2459","1.1711","3.02","2.4508","17.7456","0.0829","0.2174","0.1087","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","Rashard Higgins","CAR","wr","13","17","82.8","0","0","0","0","0","0","0","0.7804","3.702","0.026","44.6862","27.5945","403.3781","2.4128","0.4828","0.2414","0.0587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Adam Trautman","NO","te","14","17","38.6","0","0","0","0","0","0","0","0","0","0","22.2524","16.2409","160.4565","1.045","0.2178","0.1089","0.0907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","Tre' McKitty","LAC","te","8","17","38.4","0","0","0","0","0","0","0","0","0","0","20.7077","15.35","160.106","1.1674","0.1793","0.0897","0.0478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Eno Benjamin","ARZ","rb","13","17","22.5","0","0","0","0","0","0","0","16.8974","65.6868","0.5068","8.0323","6.5639","49.2171","0.2456","0.1734","0.0867","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Darius Slayton","NYG","wr","9","17","81.7","0","0","0","0","0","0","0","0.3985","2.1782","0.0156","46.4295","26.1504","389.0285","2.7383","0.2921","0.1461","0.0376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Blake Bell","KC","te","8","17","37.5","0","0","0","0","0","0","0","0","0","0","19.932","15.1425","154.0557","1.1626","0.1715","0.0858","0.0445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Trey McBride","ARZ","te","13","17","37.3","0","0","0","0","0","0","0","0","0","0","19.9111","14.5898","157.0128","1.1562","0.1729","0.0864","0.0694","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Ryan Griffin","CHI","te","14","17","37.2","0","0","0","0","0","0","0","0","0","0","22.9014","16.6351","142.7936","1.0373","0.227","0.1135","0.066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Terrace Marshall Jr.","CAR","wr","13","17","80.3","0","0","0","0","0","0","0","0.7804","4.9358","0.029","46.3412","30.1842","367.9549","2.0713","0.2859","0.143","0.1607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290","Baker Mayfield","CAR","qb","13","17","217.3","0","304.6746","489.7539","3342.3204","18.5007","13.2649","36.3065","54.7267","149.3775","1.5974","0","0","0","0","7.4719","3.736","1.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Derrick Gore","KC","rb","8","17","20.1","0","0","0","0","0","0","0","24.1391","105.1473","0.9232","2.416","1.9442","16.0543","0.091","0.163","0.0815","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Josh Palmer","LAC","wr","8","17","79.6","0","0","0","0","0","0","0","0","0","0","43.2425","28.7216","363.7224","2.4166","0.2558","0.1279","0.0549","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Myles Gaskin","MIA","rb","11","17","19.8","0","0","0","0","0","0","0","28.3729","111.1299","0.8404","2.3061","1.8762","13.7072","0.0881","0.308","0.154","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Josh Oliver","BLT","te","10","17","35.3","0","0","0","0","0","0","0","0","0","0","19.4856","14.2011","146.2121","1.074","0.2036","0.1018","0.0456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Miller Forristall","CLV","te","9","17","35.2","0","0","0","0","0","0","0","0","0","0","19.0693","14.0065","146.4923","1.0897","0.166","0.083","0.0632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"296","Craig Reynolds","DET","rb","6","17","19.2","0","0","0","0","0","0","0","23.3762","103.1346","0.751","2.7451","2.2422","16.4195","0.0838","0.1626","0.0813","0.0193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"297","James Washington","DAL","wr","9","17","78.6","0","0","0","0","0","0","0","2.5946","13.8867","0.0927","43.524","27.4558","344.5677","2.4767","0.3608","0.1804","0.048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"298","Dezmon Patmon","IND","wr","14","17","78.1","0","0","0","0","0","0","0","1.3129","7.9135","0.0546","43.1722","28.4946","345.2346","2.3212","0.2907","0.1454","0.0985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299","Tyler Badie","BLT","rb","10","17","17.7","0","0","0","0","0","0","0","5.4345","22.6296","0.1766","8.9933","7.2969","54.7643","0.2762","0.1128","0.0564","0.0091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"300","Jalen Reagor","PHI","wr","7","17","76.4","0","0","0","0","0","0","0","2.0737","12.032","0.0741","47.2324","31.2429","318.0437","2.0143","1.2097","0.6048","0.1024","838.7068","0.7186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"301","Cedrick Wilson","MIA","wr","11","17","76.2","0","0","0","0","0","0","0","0","0","0","41.5102","28.6038","343.8515","2.1911","0.3901","0.1951","0.152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"302","Jake Funk","LA","rb","7","17","15.8","0","0","0","0","0","0","0","12.8717","52.6575","0.4334","4.7905","3.9026","29.5092","0.1806","0.1261","0.0631","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"303","Braxton Berrios","NYJ","wr","10","17","75.2","0","0","0","0","0","0","0","6.8046","36.2158","0.2388","44.461","32.8182","279.8079","1.6537","1.4993","0.7496","0.0973","1440.8622","0.9798","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"304","Tylan Wallace","BLT","wr","10","17","74.4","0","0","0","0","0","0","0","0","0","0","40.9696","26.6198","344.6973","2.2195","0.2573","0.1286","0.0573","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"305","Tony Jones Jr.","NO","rb","14","17","14.6","0","0","0","0","0","0","0","20.5349","78.016","0.5858","2.07","1.6801","12.4399","0.0582","0.1414","0.0707","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"306","Adam Shaheen","MIA","te","11","17","30.4","0","0","0","0","0","0","0","0","0","0","16.7194","12.1765","124.788","0.9562","0.1336","0.0668","0.0534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"307","Mike Boone","DEN","rb","9","17","13.8","0","0","0","0","0","0","0","8.351","36.2239","0.2915","5.2494","4.2519","31.2493","0.1737","0.0984","0.0492","0.0116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"308","Velus Jones Jr.","CHI","wr","14","17","73.3","0","0","0","0","0","0","0","0.7789","5.173","0.0317","42.1594","28.8303","319.7592","1.9602","0.2897","0.1449","0.084","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"309","Ryquell Armstead","JAX","rb","11","17","13.5","0","0","0","0","0","0","0","17.559","73.764","0.534","2.2524","1.8357","13.0384","0.0642","1.2916","0.6458","0.0179","1300.157","0.8541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"310","Chris Manhertz","JAX","te","11","17","29.2","0","0","0","0","0","0","0","0","0","0","16.8929","12.0538","122.6827","0.811","0.1377","0.0688","0.0562","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"311","Tyrion Davis-Price","SF","rb","9","17","12.6","0","0","0","0","0","0","0","20.1824","83.5494","0.7156","0","0","0","0","0.1346","0.0673","0.0153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"312","Larry Rountree III","LAC","rb","8","17","12.5","0","0","0","0","0","0","0","16.472","64.4016","0.5318","1.8271","1.4929","11.2893","0.0544","0.117","0.0585","0.0102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"313","Darrynton Evans","CHI","rb","14","17","12.4","0","0","0","0","0","0","0","12.4619","50.703","0.3825","3.1229","2.5339","18.8679","0.1","0.1066","0.0533","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"314","Ross Dwelley","SF","te","9","17","28.2","0","0","0","0","0","0","0","0","0","0","14.3413","10.5148","119.5924","0.9453","0.1191","0.0596","0.0403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"315","Taiwan Jones","BUF","rb","7","17","11.6","0","0","0","0","0","0","0","16.7917","73.4544","0.7198","0","0","0","0","0.112","0.056","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"316","Josiah Deguara","GB","te","14","17","27.4","0","0","0","0","0","0","0","0","0","0","14.8187","11.0042","114.3042","0.8171","0.121","0.0605","0.0595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"317","Kene Nwangwu","MIN","rb","7","17","10.9","0","0","0","0","0","0","0","11.154","48.2059","0.3342","2.7401","2.2502","16.0238","0.0843","0.619","0.3095","0.0067","1048.2848","0.7087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"318","Trey Sermon","SF","rb","9","17","10.9","0","0","0","0","0","0","0","16.9716","72.343","0.6198","0","0","0","0","0.1039","0.0519","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"319","Ty Johnson","NYJ","rb","10","17","10.6","0","0","0","0","0","0","0","15.8775","59.6612","0.5033","1.0461","0.8398","6.1787","0.0355","0.125","0.0625","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"320","Brandon Bolden","LV","rb","6","17","10.3","0","0","0","0","0","0","0","9.7279","43.5507","0.3641","2.3204","1.8842","13.9051","0.0726","0.0952","0.0476","0.0391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"321","Kylin Hill","GB","rb","14","17","9.4","0","0","0","0","0","0","0","13.6631","53.245","0.3866","1.1399","0.9266","6.9799","0.0356","0.2972","0.1486","0.0162","355.2411","0.215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","Jack Stoll","PHI","te","7","17","25.3","0","0","0","0","0","0","0","0","0","0","14.014","10.2471","103.4683","0.7791","0.1202","0.0601","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Antoine Wesley","ARZ","wr","13","17","68.9","0","0","0","0","0","0","0","0","0","0","37.5518","25.2413","306.6604","2.1641","0.2327","0.1163","0.0748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Miles Boykin","PIT","wr","9","17","68.6","0","0","0","0","0","0","0","0.7729","4.4115","0.03","38.0292","24.5803","310.4074","2.055","0.2302","0.1151","0.0616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Drew Sample","CIN","te","10","17","24.6","0","0","0","0","0","0","0","0","0","0","14.2869","11.162","91.2854","0.7157","0.1453","0.0726","0.0557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","Mitchell Trubisky","PIT","qb","9","17","205.4","0","262.9029","404.793","2763.5411","17.3516","8.2499","27.3295","58.4363","209.2822","2.4982","0","0","0","0","7.6277","3.8139","0.8067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Ryan Nall","DAL","rb","9","17","8","0","0","0","0","0","0","0","9.5136","39.9718","0.3484","1.209","0.9836","7.6578","0.0394","0.0728","0.0364","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Jordan Wilkins","TEN","rb","6","17","7.9","0","0","0","0","0","0","0","5.1899","22.2942","0.1579","3.1081","2.5809","17.096","0.0816","0.0546","0.0273","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Trestan Ebner","CHI","rb","14","17","7.9","0","0","0","0","0","0","0","7.7887","31.7706","0.2273","2.0819","1.6881","12.7363","0.0632","0.0697","0.0348","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Laquon Treadwell","JAX","wr","11","17","67.4","0","0","0","0","0","0","0","1.1208","5.3363","0.0379","36.6014","24.999","300.6386","1.9304","0.2338","0.1169","0.0744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Travis Homer","SEA","rb","11","17","7.6","0","0","0","0","0","0","0","6.6385","28.6303","0.1885","2.147","1.7242","14.3914","0.0756","0.0568","0.0284","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","Jerome Ford","CLV","rb","9","17","7.5","0","0","0","0","0","0","0","8.3256","34.7732","0.2601","1.5462","1.2557","9.5256","0.0461","0.0687","0.0344","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Anthony McFarland Jr.","PIT","rb","9","17","7.4","0","0","0","0","0","0","0","4.6372","18.5184","0.1419","2.9253","2.3535","18.2736","0.0887","0.0525","0.0263","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Jeremy Ruckert","NYJ","te","10","17","22.9","0","0","0","0","0","0","0","0","0","0","12.5537","9.0325","98.0749","0.6635","0.107","0.0535","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Gary Brightwell","NYG","rb","9","17","6.6","0","0","0","0","0","0","0","5.1803","21.4607","0.166","2.1683","1.7549","13.1423","0.0741","0.0529","0.0264","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Johnny Mundt","MIN","te","7","17","22.4","0","0","0","0","0","0","0","0","0","0","12.0565","8.9509","94.3172","0.6689","0.1052","0.0526","0.023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","Jauan Jennings","SF","wr","9","17","65.3","0","0","0","0","0","0","0","0.4587","2.7583","0.0188","36.1005","24.0606","286.2304","2.0349","0.2906","0.1453","0.0586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Ameer Abdullah","LV","rb","6","17","4.6","0","0","0","0","0","0","0","7.2959","27.9963","0.2294","0.5801","0.4761","3.4611","0.0244","1.1218","0.5609","0.0086","1161.274","0.8515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Antony Auclair","HST","te","6","17","20.2","0","0","0","0","0","0","0","0","0","0","11.3369","8.1964","86.338","0.5535","0.0959","0.048","0.0459","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Tyler Allgeier","ATL","rb","14","17","4.3","0","0","0","0","0","0","0","3.0248","12.4961","0.0748","1.6867","1.3753","10.2668","0.0414","0.0346","0.0173","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Eric Tomlinson","DEN","te","9","17","19.8","0","0","0","0","0","0","0","0","0","0","11.0237","7.8422","83.0274","0.5976","0.0925","0.0463","0.0356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Luke Farrell","JAX","te","11","17","19.8","0","0","0","0","0","0","0","0","0","0","11.262","8.059","85.4082","0.5371","0.1204","0.0602","0.0382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","Marquez Callaway","NO","wr","14","17","63.4","0","0","0","0","0","0","0","0","0","0","34.1549","21.5642","302.8536","1.9174","0.1686","0.0843","0.0716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Bennett Skowronek","LA","wr","7","17","63.2","0","0","0","0","0","0","0","0","0","0","34.1324","22.6524","281.8046","2.057","0.2088","0.1044","0.0565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Jonathan Ward","ARZ","rb","13","17","3.5","0","0","0","0","0","0","0","4.4255","17.4562","0.1316","0.5737","0.4678","3.5294","0.0178","0.0339","0.0169","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Josh Adams","NO","rb","14","17","3.2","0","0","0","0","0","0","0","5.1337","22.4167","0.1647","0","0","0","0","0.0326","0.0163","0.0058","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","Phillip Dorsett","HST","wr","6","17","62.6","0","0","0","0","0","0","0","0.3541","1.5355","0.0105","36.8448","22.9662","285.1288","1.801","0.2217","0.1109","0.0844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Deon Jackson","IND","rb","14","17","2.9","0","0","0","0","0","0","0","4.8139","18.8136","0.163","0","0","0","0","0.0313","0.0156","0.0046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Ty Chandler","MIN","rb","7","17","2.9","0","0","0","0","0","0","0","3.432","14.089","0.0993","0.548","0.4474","3.4071","0.0172","0.0276","0.0138","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Salvon Ahmed","MIA","rb","11","17","2.7","0","0","0","0","0","0","0","3.1969","12.2769","0.0957","0.5765","0.4699","3.3657","0.015","0.0206","0.0103","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","Deshaun Watson","CLV","qb","9","11","199.3","0","226.4427","345.5325","2628.4683","16.8429","8.2628","30.8273","66.1046","254.8148","1.8916","0","0","0","0","6.5079","3.2539","0.7554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Cody Hollister","TEN","wr","6","17","61.9","0","0","0","0","0","0","0","0.4718","2.3958","0.0158","33.6711","22.9324","276.6785","1.8322","0.2251","0.1126","0.0393","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Antonio Williams","NYG","rb","9","17","2","0","0","0","0","0","0","0","0.3985","1.6611","0.0142","1.0842","0.8751","6.7719","0.0376","0.0117","0.0059","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Charlie Woerner","SF","te","9","17","17.4","0","0","0","0","0","0","0","0","0","0","9.396","6.7944","72.8362","0.5489","0.0789","0.0394","0.0267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Patrick Taylor Jr.","GB","rb","14","17","0.5","0","0","0","0","0","0","0","0.8281","3.2806","0.0245","0","0","0","0","0.0053","0.0026","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Quez Watkins","PHI","wr","7","17","59.7","0","0","0","0","0","0","0","0.8295","4.9842","0.0339","32.1803","21.5243","270.9397","1.72","0.1913","0.0956","0.0645","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
